ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/山口県立美術館/1000.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	-9.448433	-18	0.2	2	Wooden_thin	-1:-1	0
2	./Images/山口県立美術館/wrk_0_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	17.16464	-18	0.2	1	Wooden_thin2	-1:-1	1
3	./Images/山口県立美術館/1001.jpg	-58.5,45,60	0,0,1	0,1,0	-1,0,0	-21.50234	-18	0.2	2	Wooden_thin2	-1:-1	2
4	./Images/山口県立美術館/wrk_1_auth.png	-58.5,45,60	0,0,1	0,1,0	-1,0,0	2.22316	-18	0.2	1	Wooden_thin2	-1:-1	3
5	./Images/山口県立美術館/1002.jpg	58.5,45,60	0,0,-1	0,1,0	1,0,0	-31.93681	-15.4485	0.2	2	Wooden_thin2	-1:-1	4
6	./Images/山口県立美術館/wrk_2_auth.png	58.5,45,60	0,0,-1	0,1,0	1,0,0	-11.57446	-18	0.2	1	Wooden_thin2	-1:-1	5
7	./Images/山口県立美術館/1003.jpg	58.5,45,60	0,0,-1	0,1,0	1,0,0	22.25947	-16.29901	0.2	2	Wooden_thin2	-1:-1	6
8	./Images/山口県立美術館/wrk_3_auth.png	58.5,45,60	0,0,-1	0,1,0	1,0,0	45.15135	-18	0.2	1	Wooden_thin2	-1:-1	7
9	./Images/山口県立美術館/title.jpg	-37.5,45,0.5	-1,0,0	0,1,0	0,0,-1	-2.161088	-18.0315	0.2	2	Wooden_thin	-1:-1	8
