ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/徳川美術館/1000.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	-26.56987	-18	0.2	2	Wooden_thin	-1:-1	0
2	./Images/徳川美術館/wrk_0_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	-7.871412	-18	0.2	1	Wooden_thin2	-1:-1	1
3	./Images/徳川美術館/1001.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	20.74952	-17.5275	0.2	2	Wooden_thin	-1:-1	2
4	./Images/徳川美術館/wrk_1_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	39.79868	-18.063	0.2	1	Wooden_thin2	-1:-1	3
5	./Images/徳川美術館/1002.jpg	-58.5,45,60	0,0,1	0,1,0	-1,0,0	-3.98507	-13.27499	0.2	2.5	Wooden_thin	-1:-1	4
6	./Images/徳川美術館/wrk_2_auth.png	-58.5,45,60	0,0,1	0,1,0	-1,0,0	20.55565	-18	0.2	1	Wooden_thin2	-1:-1	5
7	./Images/徳川美術館/1003.jpg	58.5,45,60	0,0,-1	0,1,0	1,0,0	-5.060924	-18.1575	0.2	4	Wooden_thin	-1:-1	6
8	./Images/徳川美術館/wrk_3_auth.png	58.5,45,60	0,0,-1	0,1,0	1,0,0	24.04669	-18.0315	0.2	1	Wooden_thin2	-1:-1	7
9	./Images/徳川美術館/title.jpg	-37.5,45,0.5	-1,0,0	0,1,0	0,0,-1	-2.125843	-18	0.2	2	Wooden_thin	-1:-1	8
