ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/北九州市立美術館/1000.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	-2.834528	-18	0.2	3	Metal	-1:-1	0
2	./Images/北九州市立美術館/wrk_0_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	26.14066	-18	0.2	1	Wooden_thin2	-1:-1	1
3	./Images/北九州市立美術館/1001.jpg	-78,45,60	0,0,1	0,1,0	-1,0,0	-15.71357	-18.0315	0.2	2	Wooden_thin2	-1:-1	2
4	./Images/北九州市立美術館/wrk_1_auth.png	-78,45,60	0,0,1	0,1,0	-1,0,0	6.886292	-18	0.2	1	Wooden_thin2	-1:-1	3
5	./Images/北九州市立美術館/1002.jpg	78,45,60	0,0,-1	0,1,0	1,0,0	-23.36195	-17.937	0.2	1	Wooden_thin2	-1:-1	4
6	./Images/北九州市立美術館/wrk_2_auth.png	78,45,60	0,0,-1	0,1,0	1,0,0	-8.38765	-18	0.2	1	Wooden_thin2	-1:-1	5
7	./Images/北九州市立美術館/1003.jpg	78,45,60	0,0,-1	0,1,0	1,0,0	16.55702	-18	0.2	2	Wooden_thin	-1:-1	6
8	./Images/北九州市立美術館/wrk_3_auth.png	78,45,60	0,0,-1	0,1,0	1,0,0	36.72516	-18	0.2	1	Wooden_thin2	-1:-1	7
9	./Images/北九州市立美術館/title.jpg	-47.5,45,0.5	-1,0,0	0,1,0	0,0,-1	-2.627895	-18	0.2	2	Wooden_thin2	-1:-1	8
