ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/京都市京セラ美術館/1000.jpg	-78,45,60	0,0,1	0,1,0	-1,0,0	-1.036678	-18	0.2	2	Wooden_thin	-1:-1	0
2	./Images/京都市京セラ美術館/wrk_0_auth.png	-78,45,60	0,0,1	0,1,0	-1,0,0	26.12804	-18	0.2	1	Wooden_thin2	-1:-1	1
3	./Images/京都市京セラ美術館/1001.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	-32.47277	-17.307	0.2	2	Wooden_thin2	-1:-1	2
4	./Images/京都市京セラ美術館/wrk_1_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	-11.4719	-18	0.2	1	Wooden_thin2	-1:-1	3
5	./Images/京都市京セラ美術館/1002.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	28.34988	-17.1495	0.2	3	Wooden_thin	-1:-1	4
6	./Images/三井記念美術館/wrk_2_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	54.91884	-18	0.2	1	Wooden_thin2	-1:-1	5
7	./Images/京都市京セラ美術館/1003.jpg	78,45,60	0,0,-1	0,1,0	1,0,0	-8.61777	-13.7475	0.2	3	Wooden_thin	-1:-1	6
8	./Images/京都市京セラ美術館/wrk_3_auth.png	78,45,60	0,0,-1	0,1,0	1,0,0	17.82285	-18	0.2	1	Wooden_thin2	-1:-1	7
9	./Images/京都市京セラ美術館/京都市美術館.jpg	-47.5,45,0.5	-1,0,0	0,1,0	0,0,-1	-8.26857	-18	0.2	2	Wooden_thin2	-1:-1	8
