ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/山種美術館/1000.jpg	0,45,118.5	1,0,0	0,1,0	0,0,1	-3.893342	-18.1575	0.2	2	Metal	-1:-1	0
2	./Images/山種美術館/wrk_0_auth.png	0,45,118.5	1,0,0	0,1,0	0,0,1	20.5024	-18	0.2	1	Wooden_thin	-1:-1	1
4	./Images/山種美術館/1001.jpg	58.5,45,60	0,0,-1	0,1,0	1,0,0	-29.974	-18.252	0.2	2.5	Wooden_thin	-1:-1	3
5	./Images/山種美術館/wrk_1_auth.png	58.5,45,60	0,0,-1	0,1,0	1,0,0	-5.232507	-18.441	0.2	1	Wooden_thin2	-1:-1	4
6	./Images/山種美術館/1002.jpg	-58.5,45,60	0,0,1	0,1,0	-1,0,0	-9.399036	-18.6615	0.2	9	Wooden_thin	-1:-1	5
7	./Images/山種美術館/wrk_2_auth.png	-58.5,45,60	0,0,1	0,1,0	-1,0,0	45.46079	-18	0.2	1	Wooden_thin2	-1:-1	6
8	./Images/山種美術館/1003.jpg	58.5,45,60	0,0,-1	0,1,0	1,0,0	22.31409	-18.1575	0.2	1.5	Wooden_thin	-1:-1	7
9	./Images/山種美術館/wrk_3_auth.png	58.5,45,60	0,0,-1	0,1,0	1,0,0	39.45105	-18	0.2	1	Wooden_thin2	-1:-1	8
10	./Images/山種美術館/title.jpg	-37.5,45,0.5	-1,0,0	0,1,0	0,0,-1	-8.089935	-18	0.2	2	Wooden_thin2	-1:-1	9
