ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/村内美術館/1000.jpg	0,30,118.5	1,0,0	0,1,0	0,0,1	-29.23883	-3.000001	0.2	1.5	Wooden_thin	-1:-1	0
2	./Images/村内美術館/wrk_0_auth.png	0,30,118.5	1,0,0	0,1,0	0,0,1	-9.881662	-6.7485	0.2	1	Wooden_thin2	-1:-1	1
3	./Images/村内美術館/1001.jpg	0,30,118.5	1,0,0	0,1,0	0,0,1	18.29008	-3.189001	0.2	1.5	Wooden_thin	-1:-1	2
4	./Images/村内美術館/wrk_1_auth.png	0,30,118.5	1,0,0	0,1,0	0,0,1	40.61586	-7.063498	0.2	1	Wooden_thin2	-1:-1	3
5	./Images/村内美術館/1002.jpg	58.5,30,60	0,0,-1	0,1,0	1,0,0	-0.9391441	-3	0.2	1.7	Wooden_thin	-1:-1	4
6	./Images/村内美術館/1003.jpg	-58.5,30,60	0,0,1	0,1,0	-1,0,0	1.459764	-3.378001	0.2	1.3	Wooden_thin	-1:-1	5
7	./Images/村内美術館/wrk_3_auth.png	-58.5,30,60	0,0,1	0,1,0	-1,0,0	21.6327	-3	0.2	1	Wooden_thin2	-1:-1	6
8	./Images/村内美術館/wrk_2_auth.png	58.5,30,60	0,0,-1	0,1,0	1,0,0	23.21934	-3	0.2	1	Wooden_thin2	-1:-1	7
9	./Images/村内美術館/title.jpg	-37.5,30,0.5	-1,0,0	0,1,0	0,0,-1	-4.012474	-3	0.2	1	Wooden_thin2	-1:-1	8
